cms,edu.baylor.ecs.cms.controller.ConfigurationController,edu.baylor.ecs.cms.controller.ConfigurationController.getConfigurations,,/configuration,GET,java.lang.Object;,true
cms,edu.baylor.ecs.cms.controller.CategoryInfoController,edu.baylor.ecs.cms.controller.CategoryInfoController.getCategoryInfo,,/categoryInfo,null,java.util.List<java.lang.Object>,true
cms,edu.baylor.ecs.cms.controller.ExamController,edu.baylor.ecs.cms.controller.ExamController.getAllExamsInStatusINIT,,/exam/getAllExamsInStatusINIT,GET,java.util.List<edu.baylor.ecs.cms.model.Exam>,true
cms,edu.baylor.ecs.cms.controller.ConfigurationController,edu.baylor.ecs.cms.controller.ConfigurationController.createConfiguration,@RequestBody_ConfigurationDto_object,/configuration,POST,java.lang.Object,false
cms,edu.baylor.ecs.cms.controller.ExamController,edu.baylor.ecs.cms.controller.ExamController.getExamineeById,@PathVariable_String_id&@RequestHeader_String_auth,/exam/examineeById/{id},GET,edu.baylor.ecs.cms.model.User,false
cms,edu.baylor.ecs.cms.controller.ExamController,edu.baylor.ecs.cms.controller.ExamController.deleteExam,@PathVariable_Integer_id,/exam/deleteExam/{id},DELETE,java.lang.String,false
cms,edu.baylor.ecs.cms.controller.ExamController,edu.baylor.ecs.cms.controller.ExamController.createExam,@RequestBody_ExamDto_object,/exam/create,POST,java.lang.Object,false
cms,edu.baylor.ecs.cms.controller.ExamController,edu.baylor.ecs.cms.controller.ExamController.isEmailValid,@PathVariable_String_email&@RequestHeader_String_authorication,/exam/{email},GET,edu.baylor.ecs.cms.dto.EmailDto,false
cms,edu.baylor.ecs.cms.controller.ExamController,edu.baylor.ecs.cms.controller.ExamController.getAllExams,,/exam,GET,java.util.List<edu.baylor.ecs.cms.model.Exam>,true
cms,edu.baylor.ecs.cms.controller.ExamController,edu.baylor.ecs.cms.controller.ExamController.getExamDetail,@PathVariable_Integer_id,/exam/{id}/detail,GET,java.util.List<edu.baylor.ecs.cms.model.Question>,true
cms,edu.baylor.ecs.cms.controller.ExamController,edu.baylor.ecs.cms.controller.ExamController.getAllUsers,@RequestHeader_String_authorication,/exam/users,GET,java.util.List<java.lang.Object>,true
