ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.modifyStation,/adminbasic/stations,PUT,org.springframework.http.HttpEntity,false,@RequestBody_Station_s&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.deleteConfig,/adminbasic/configs/{name},DELETE,org.springframework.http.HttpEntity,false,@PathVariable_String_name&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.modifyConfig,/adminbasic/configs,PUT,org.springframework.http.HttpEntity,false,@RequestBody_Config_c&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.deleteContacts,/adminbasic/contacts/{contactsId},DELETE,org.springframework.http.HttpEntity,false,@PathVariable_String_contactsId&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.addPrice,/adminbasic/prices,POST,org.springframework.http.HttpEntity,false,@RequestBody_PriceInfo_pi&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.getAllConfigs,/adminbasic/configs,GET,org.springframework.http.HttpEntity,false,@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.getAllPrices,/adminbasic/prices,GET,org.springframework.http.HttpEntity,false,@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.modifyPrice,/adminbasic/prices,PUT,org.springframework.http.HttpEntity,false,@RequestBody_PriceInfo_pi&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.getAllStations,/adminbasic/stations,GET,org.springframework.http.HttpEntity,false,@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.deletePrice,/adminbasic/prices/{pricesId},DELETE,org.springframework.http.HttpEntity,false,@PathVariable_String_pricesId&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.deleteTrain,/adminbasic/trains/{id},DELETE,org.springframework.http.HttpEntity,false,@PathVariable_String_id&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.home,/welcome,GET,java.lang.String,false,@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.modifyContacts,/adminbasic/contacts,PUT,org.springframework.http.HttpEntity,false,@RequestBody_Contacts_mci&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.modifyTrain,/adminbasic/trains,PUT,org.springframework.http.HttpEntity,false,@RequestBody_TrainType_t&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.addContacts,/adminbasic/contacts,POST,org.springframework.http.HttpEntity,false,@RequestBody_Contacts_c&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.addTrain,/adminbasic/trains,POST,org.springframework.http.HttpEntity,false,@RequestBody_TrainType_t&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.deleteStation,/adminbasic/stations/{id},DELETE,org.springframework.http.HttpEntity,false,@PathVariable_String_id&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.addStation,/adminbasic/stations,POST,org.springframework.http.HttpEntity,false,@RequestBody_Station_s&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.getAllTrains,/adminbasic/trains,GET,org.springframework.http.HttpEntity,false,@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.addConfig,/adminbasic/configs,POST,org.springframework.http.HttpEntity,false,@RequestBody_Config_c&@RequestHeader_HttpHeaders_headers
ts-admin-basic-info-service,adminbasic.controller.AdminBasicInfoController,adminbasic.controller.AdminBasicInfoController.getAllContacts,/adminbasic/contacts,GET,org.springframework.http.HttpEntity,false,@RequestHeader_HttpHeaders_headers
